tanggal,jenis,qty,harga,jumlah
12/15/2023, CRPTT ,591,"37,000.00","21,867,000.00"
12/18/2023, CRMTT ,21,"88,000.00","1,848,000.00"
12/18/2023,CRMTT,"2,286","80,000.00","182,880,000.00"
12/18/2023,CRPTT,995,"30,000.00","29,850,000.00"
12/19/2023,CRMTT,696,"80,000.00","55,680,000.00"
12/19/2023,CRPTT,105,"30,000.00","3,150,000.00"
12/19/2023,CMKTT,"1,000","45,000.00","45,000,000.00"
12/21/2023,CMBTT,973,"45,000.00","43,785,000.00"
12/21/2023,CRPTT,347,"32,000.00","11,104,000.00"
12/23/2023,CMBTT,27,"45,000.00","1,215,000.00"
12/23/2023,CRMTT,18,"80,000.00","1,440,000.00"
12/23/2023,CRMTT,"1,611","82,000.00","132,061,000.00"
12/23/2023,CRPTT,403,"32,000.00","12,896,000.00"
12/24/2023,CRMTT,29,"82,000.00","2,337,000.00"
1/2/2024,CMBTT,"1,469","50,000.00","73,450,000.00"
1/2/2024,CRMTT,"1,088","80,000.00","87,040,000.00"
1/2/2024,CMKTT,986,"53,000.00","52,258,000.00"
1/5/2024,CMBTT,531,"50,000.00","26,550,000.00"
1/5/2024,CRMTT,"1,430","80,000.00","114,400,000.00"
1/5/2024,CRPTT,691,"30,000.00","20,730,000.00"
1/5/2024,CMKTT,14,"53,000.00","742,000.00"
1/5/2024,CMBTT,501,"54,000.00","27,054,000.00"
1/5/2024,CMKTT,564,"54,000.00","30,456,000.00"
1/6/2024,CRMTT,450,"80,000.00","36,000,000.00"
1/6/2024,CRPTT,809,"30,000.00","24,270,000.00"
1/6/2024,CMBTT,"1,488","54,000.00","80,352,000.00"
1/6/2024,CRPTT,941,"32,500.00","30,582,500.00"
1/8/2024,CRMTT,32,"80,000.00","2,560,000.00"
1/8/2024,CMBTT,11,"54,000.00","594,000.00"
1/8/2024,CRMTT,"1,000","74,000.00","74,000,000.00"
1/8/2024,CRPTT,59,"32,500.00","1,917,500.00"
1/8/2024,CMBTT,"1,769","47,000.00","83,143,000.00"
1/8/2024,CRMTT,"1,034","48,000.00","49,632,000.00"
1/8/2024,CRPTT,"1,000","25,000.00","25,000,000.00"
1/8/2024,CMKTT,600,"49,000.00","29,400,000.00"
1/10/2024,CMBTT,172,"47,000.00","8,084,000.00"
1/10/2024,CMKTT,"1,091","49,000.00","53,459,000.00"
1/12/2024,CRMTT,800,"48,000.00","38,400,000.00"
1/12/2024,CMKTT,309,"49,000.00","15,141,000.00"
1/13/2024,CMBTT,59,"47,000.00","2,773,000.00"
