tanggal,jenis,qty,harga,jumlah
2023-09-02,CRMTT,0.0,0.0,0.0
2023-09-03,CRMTT,0.0,0.0,0.0
2023-09-04,CRMTT,180400.0,2000000.0,3608000000.0
2023-09-05,CRMTT,2600.0,2000000.0,52000000.0
2023-09-06,CRMTT,0.0,0.0,0.0
2023-09-07,CRMTT,0.0,0.0,0.0
2023-09-08,CRMTT,49300.0,2200000.0,1084600000.0
2023-09-09,CRMTT,0.0,0.0,0.0
2023-09-10,CRMTT,0.0,0.0,0.0
2023-09-11,CRMTT,150700.0,2200000.0,3315400000.0
2023-09-12,CRMTT,0.0,0.0,0.0
2023-09-13,CRMTT,0.0,0.0,0.0
2023-09-14,CRMTT,0.0,0.0,0.0
2023-09-15,CRMTT,0.0,0.0,0.0
2023-09-16,CRMTT,0.0,0.0,0.0
2023-09-17,CRMTT,0.0,0.0,0.0
2023-09-18,CRMTT,0.0,0.0,0.0
2023-09-19,CRMTT,195300.0,2400000.0,4687200000.0
2023-09-20,CRMTT,0.0,0.0,0.0
2023-09-21,CRMTT,0.0,0.0,0.0
2023-09-22,CRMTT,91400.0,4750000.0,2150250000.0
2023-09-23,CRMTT,2700.0,2350000.0,63450000.0
2023-09-24,CRMTT,0.0,0.0,0.0
2023-09-25,CRMTT,70000.0,2400000.0,1680000000.0
2023-09-26,CRMTT,0.0,0.0,0.0
2023-09-27,CRMTT,0.0,0.0,0.0
2023-09-28,CRMTT,0.0,0.0,0.0
2023-09-29,CRMTT,97100.0,2400000.0,2330400000.0
2023-09-30,CRMTT,0.0,0.0,0.0
2023-10-01,CRMTT,0.0,0.0,0.0
2023-10-02,CRMTT,107500.0,5400000.0,3207600000.0
2023-10-03,CRMTT,107200.0,3000000.0,3216000000.0
2023-10-04,CRMTT,0.0,0.0,0.0
2023-10-05,CRMTT,0.0,0.0,0.0
2023-10-06,CRMTT,105500.0,6700000.0,3286100000.0
2023-10-07,CRMTT,0.0,0.0,0.0
2023-10-08,CRMTT,0.0,0.0,0.0
2023-10-09,CRMTT,100890.0,8300000.0,3796380000.0
2023-10-10,CRMTT,193000.0,4600000.0,8878000000.0
2023-10-11,CRMTT,0.0,0.0,0.0
2023-10-12,CRMTT,95400.0,4600000.0,4388400000.0
2023-10-13,CRMTT,0.0,0.0,0.0
2023-10-14,CRMTT,0.0,0.0,0.0
2023-10-15,CRMTT,0.0,0.0,0.0
2023-10-16,CRMTT,53000.0,9400000.0,2534800000.0
2023-10-17,CRMTT,193300.0,4800000.0,9278400000.0
2023-10-18,CRMTT,0.0,0.0,0.0
2023-10-19,CRMTT,108300.0,15200000.0,5598400000.0
2023-10-20,CRMTT,0.0,0.0,0.0
2023-10-21,CRMTT,0.0,0.0,0.0
2023-10-22,CRMTT,0.0,0.0,0.0
2023-10-23,CRMTT,97500.0,6900000.0,6727500000.0
2023-10-24,CRMTT,0.0,0.0,0.0
2023-10-25,CRMTT,142850.0,6900000.0,9856650000.0
2023-10-26,CRMTT,0.0,0.0,0.0
2023-10-27,CRMTT,0.0,0.0,0.0
2023-10-28,CRMTT,184650.0,21300000.0,13115850000.0
2023-10-29,CRMTT,0.0,0.0,0.0
2023-10-30,CRMTT,152450.0,8000000.0,12196000000.0
2023-10-31,CRMTT,0.0,0.0,0.0
2023-11-01,CRMTT,108000.0,8000000.0,8640000000.0
2023-11-02,CRMTT,0.0,0.0,0.0
2023-11-03,CRMTT,49400.0,15000000.0,3853500000.0
2023-11-04,CRMTT,0.0,0.0,0.0
2023-11-05,CRMTT,0.0,0.0,0.0
2023-11-06,CRMTT,220700.0,16000000.0,17880000000.0
2023-11-07,CRMTT,0.0,0.0,0.0
2023-11-08,CRMTT,78450.0,9000000.0,7060500000.0
2023-11-09,CRMTT,0.0,0.0,0.0
2023-11-10,CRMTT,0.0,0.0,0.0
2023-11-11,CRMTT,82650.0,7300000.0,6033450000.0
2023-11-12,CRMTT,0.0,0.0,0.0
2023-11-13, CRMTT ,31550.0,7750000.0,2445125000.0
2023-11-13,CRMTT,67350.0,7300000.0,4916550000.0
2023-11-14,CRMTT,0.0,0.0,0.0
2023-11-15,CRMTT,0.0,0.0,0.0
2023-11-16, CRMTT ,237500.0,16450000.0,19062225000.0
2023-11-17,CRMTT,0.0,0.0,0.0
2023-11-18,CRMTT,0.0,0.0,0.0
2023-11-19,CRMTT,0.0,0.0,0.0
2023-11-20, CRMTT ,92850.0,17800000.0,8445550000.0
2023-11-21,CRMTT,0.0,0.0,0.0
2023-11-22, CRMTT ,45330.0,9100000.0,4125030000.0
2023-11-23,CRMTT,0.0,0.0,0.0
2023-11-24, CRMTT ,56000.0,10800000.0,6048000000.0
2023-11-25,CRMTT,0.0,0.0,0.0
2023-11-26,CRMTT,0.0,0.0,0.0
2023-11-27,CRMTT,0.0,0.0,0.0
2023-11-28,CRMTT,0.0,0.0,0.0
2023-11-29,CRMTT,0.0,0.0,0.0
2023-11-30, CRMTT ,96200.0,9750000.0,9379500000.0
2023-12-01, CRMTT ,98260.0,16350000.0,9087060000.0
2023-12-02,CRMTT,0.0,0.0,0.0
2023-12-03,CRMTT,0.0,0.0,0.0
2023-12-04, CRMTT ,91100.0,28350000.0,8567700000.0
2023-12-05,CRMTT,0.0,0.0,0.0
2023-12-06,CRMTT,0.0,0.0,0.0
2023-12-07,CRMTT,0.0,0.0,0.0
2023-12-08,CRMTT,0.0,0.0,0.0
2023-12-09, CRMTT ,128700.0,27900000.0,11654700000.0
2023-12-10,CRMTT,0.0,0.0,0.0
2023-12-11, CRMTT ,135900.0,19100000.0,13713600000.0
2023-12-12,CRMTT,0.0,0.0,0.0
2023-12-13, CRMTT ,500.0,10200000.0,51000000.0
2023-12-14,CRMTT,0.0,0.0,0.0
2023-12-15, CRMTT ,146500.0,8800000.0,12892000000.0
2023-12-16,CRMTT,0.0,0.0,0.0
2023-12-17,CRMTT,0.0,0.0,0.0
2023-12-18, CRMTT ,2100.0,8800000.0,184800000.0
2023-12-18,CRMTT,228600.0,8000000.0,18288000000.0
2023-12-19,CRMTT,69600.0,8000000.0,5568000000.0
2023-12-20,CRMTT,0.0,0.0,0.0
2023-12-21,CRMTT,0.0,0.0,0.0
2023-12-22,CRMTT,0.0,0.0,0.0
2023-12-23,CRMTT,162850.0,16200000.0,13350100000.0
2023-12-24,CRMTT,2850.0,8200000.0,233700000.0
2023-12-25,CRMTT,0.0,0.0,0.0
2023-12-26,CRMTT,0.0,0.0,0.0
2023-12-27,CRMTT,0.0,0.0,0.0
2023-12-28,CRMTT,0.0,0.0,0.0
2023-12-29,CRMTT,0.0,0.0,0.0
2023-12-30,CRMTT,0.0,0.0,0.0
2023-12-31,CRMTT,0.0,0.0,0.0
2024-01-01,CRMTT,0.0,0.0,0.0
2024-01-02,CRMTT,108800.0,8000000.0,8704000000.0
2024-01-03,CRMTT,0.0,0.0,0.0
2024-01-04,CRMTT,0.0,0.0,0.0
2024-01-05,CRMTT,143000.0,8000000.0,11440000000.0
2024-01-06,CRMTT,45000.0,8000000.0,3600000000.0
2024-01-07,CRMTT,0.0,0.0,0.0
2024-01-08,CRMTT,206600.0,20200000.0,12619200000.0
2024-01-09,CRMTT,0.0,0.0,0.0
2024-01-10,CRMTT,0.0,0.0,0.0
2024-01-11,CRMTT,0.0,0.0,0.0
2024-01-12,CRMTT,80000.0,4800000.0,3840000000.0
2024-01-13,CRMTT,70350.0,9400000.0,3269300000.0
2024-01-14,CRMTT,0.0,0.0,0.0
2024-01-15,CRMTT,34700.0,3600000.0,1249200000.0
2024-01-16,CRMTT,0.0,0.0,0.0
2024-01-17,CRMTT,208600.0,3600000.0,7509600000.0
2024-01-18,CRMTT,102900.0,7600000.0,3889200000.0
2024-01-19,CRMTT,0.0,0.0,0.0
2024-01-20,CRMTT,43800.0,4000000.0,1752000000.0
2024-01-21,CRMTT,0.0,0.0,0.0
2024-01-22,CRMTT,91700.0,4200000.0,3851400000.0
2024-01-23,CRMTT,8300.0,4200000.0,348600000.0
2024-01-24,CRMTT,0.0,0.0,0.0
2024-01-25,CRMTT,0.0,0.0,0.0
