tanggal,jenis,qty,harga,jumlah
2023-05-10,CMBTT,742.0,18000.0,13356000.0
2023-05-11,CMBTT,1258.0,18000.0,22644000.0
2023-05-12,CMBTT,1156.5,24000.0,27147000.0
2023-05-13,CMBTT,1055.0,30000.0,31650000.0
2023-05-14,CMBTT,769.0,30000.0,23070000.0
2023-05-15,CMBTT,483.0,30000.0,14490000.0
2023-05-16,CMBTT,462.0,30000.0,13860000.0
2023-05-17,CMBTT,388.1666666666667,29833.333333333332,11641833.333333334
2023-05-18,CMBTT,314.33333333333337,29666.666666666668,9423666.666666668
2023-05-19,CMBTT,240.5,29500.0,7205500.0
2023-05-20,CMBTT,166.66666666666669,29333.333333333332,4987333.333333334
2023-05-21,CMBTT,92.83333333333337,29166.666666666668,2769166.666666668
2023-05-22,CMBTT,19.0,29000.0,551000.0
2023-05-23,CMBTT,46.705882352941174,28647.058823529413,1181529.411764706
2023-05-24,CMBTT,74.41176470588235,28294.117647058825,1812058.8235294118
2023-05-25,CMBTT,102.11764705882354,27941.176470588234,2442588.2352941176
2023-05-26,CMBTT,129.8235294117647,27588.235294117647,3073117.6470588236
2023-05-27,CMBTT,157.52941176470588,27235.29411764706,3703647.0588235296
2023-05-28,CMBTT,185.23529411764707,26882.352941176472,4334176.470588235
2023-05-29,CMBTT,212.94117647058823,26529.41176470588,4964705.882352942
2023-05-30,CMBTT,240.64705882352942,26176.470588235294,5595235.294117647
2023-05-31,CMBTT,268.3529411764706,25823.529411764706,6225764.705882353
2023-06-01,CMBTT,296.05882352941177,25470.58823529412,6856294.117647059
2023-06-02,CMBTT,323.7647058823529,25117.647058823528,7486823.529411765
2023-06-03,CMBTT,351.47058823529414,24764.70588235294,8117352.94117647
2023-06-04,CMBTT,379.1764705882353,24411.764705882353,8747882.352941178
2023-06-05,CMBTT,406.88235294117646,24058.823529411766,9378411.764705883
2023-06-06,CMBTT,434.5882352941177,23705.882352941175,10008941.176470589
2023-06-07,CMBTT,462.29411764705884,23352.941176470587,10639470.588235294
2023-06-08,CMBTT,490.0,23000.0,11270000.0
2023-06-09,CMBTT,496.0,23500.0,11900000.0
2023-06-10,CMBTT,502.0,24000.0,12530000.0
2023-06-11,CMBTT,994.5,24500.0,24852500.0
2023-06-12,CMBTT,1487.0,25000.0,37175000.0
2023-06-13,CMBTT,1998.3333333333333,24000.0,43958333.333333336
2023-06-14,CMBTT,2509.6666666666665,23000.0,50741666.666666664
2023-06-15,CMBTT,3021.0,22000.0,57525000.0
2023-06-16,CMBTT,1417.0,19000.0,26923000.0
2023-06-17,CMBTT,1475.6666666666667,19333.333333333332,28568666.666666668
2023-06-18,CMBTT,1534.3333333333333,19666.666666666668,30214333.333333332
2023-06-19,CMBTT,1593.0,20000.0,31860000.0
2023-06-20,CMBTT,407.0,20000.0,8140000.0
2023-06-21,CMBTT,419.1666666666667,20333.333333333332,8543333.333333334
2023-06-22,CMBTT,431.3333333333333,20666.666666666668,8946666.666666666
2023-06-23,CMBTT,443.5,21000.0,9350000.0
2023-06-24,CMBTT,455.6666666666667,21333.333333333332,9753333.333333334
2023-06-25,CMBTT,467.8333333333333,21666.666666666668,10156666.666666666
2023-06-26,CMBTT,480.0,22000.0,10560000.0
2023-06-27,CMBTT,1506.0,28000.0,44964000.0
2023-06-28,CMBTT,1375.3333333333333,29000.0,40401333.333333336
2023-06-29,CMBTT,1244.6666666666667,30000.0,35838666.666666664
2023-06-30,CMBTT,1114.0,31000.0,31276000.0
2023-07-01,CMBTT,1076.0,30000.0,30184000.0
2023-07-02,CMBTT,1038.0,29000.0,29092000.0
2023-07-03,CMBTT,1000.0,28000.0,28000000.0
2023-07-04,CMBTT,961.5,27333.333333333332,26524833.333333332
2023-07-05,CMBTT,923.0,26666.666666666668,25049666.666666668
2023-07-06,CMBTT,884.5,26000.0,23574500.0
2023-07-07,CMBTT,846.0,25333.333333333332,22099333.333333332
2023-07-08,CMBTT,807.5,24666.666666666668,20624166.666666664
2023-07-09,CMBTT,769.0,24000.0,19149000.0
2023-07-10,CMBTT,730.5,23333.333333333336,17673833.333333332
2023-07-11,CMBTT,692.0,22666.666666666668,16198666.666666666
2023-07-12,CMBTT,653.5,22000.0,14723500.0
2023-07-13,CMBTT,615.0,21333.333333333336,13248333.333333332
2023-07-14,CMBTT,576.5,20666.666666666668,11773166.666666666
2023-07-15,CMBTT,538.0,20000.0,10298000.0
2023-07-16,CMBTT,562.3157894736842,19842.105263157893,10650736.842105264
2023-07-17,CMBTT,586.6315789473684,19684.21052631579,11003473.684210526
2023-07-18,CMBTT,610.9473684210526,19526.315789473683,11356210.52631579
2023-07-19,CMBTT,635.2631578947369,19368.42105263158,11708947.368421052
2023-07-20,CMBTT,659.578947368421,19210.526315789473,12061684.210526315
2023-07-21,CMBTT,683.8947368421052,19052.63157894737,12414421.05263158
2023-07-22,CMBTT,708.2105263157895,18894.736842105263,12767157.894736841
2023-07-23,CMBTT,732.5263157894736,18736.842105263157,13119894.736842105
2023-07-24,CMBTT,756.8421052631579,18578.947368421053,13472631.578947369
2023-07-25,CMBTT,781.1578947368421,18421.052631578947,13825368.421052631
2023-07-26,CMBTT,805.4736842105262,18263.157894736843,14178105.263157895
2023-07-27,CMBTT,829.7894736842105,18105.263157894737,14530842.105263159
2023-07-28,CMBTT,854.1052631578948,17947.368421052633,14883578.94736842
2023-07-29,CMBTT,878.421052631579,17789.473684210527,15236315.789473685
2023-07-30,CMBTT,902.7368421052631,17631.57894736842,15589052.631578948
